N		"The latest value for Health expenditure per capita , PPP -LRB- constant 2005 international $ -RRB- in <location>Costa Rica</location> was <number>1,329.81</number> as of 2011 ."	Costa Rica	Costa Rica	gni_per_capita_in_ppp_dollars	12590	1	[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT']	1329.81	0.894375695	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|costa-rica|health-expenditure-per-capita.json
N		"The latest value for Health expenditure per capita , PPP -LRB- constant 2005 international $ -RRB- in <location>Cape Verde</location> was <number>171.69</number> as of 2011 ."	Cape Verde	Cape Verde	gni_per_capita_in_ppp_dollars	4340	1	[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT']	171.69	0.960440092	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|cape-verde|health-expenditure-per-capita.json
N		"The latest value for Health expenditure per capita , PPP -LRB- constant 2005 international $ -RRB- in <location>Burkina Faso</location> was <number>81.15</number> as of 2011 ."	Burkina Faso	Burkina Faso	gni_per_capita_in_ppp_dollars	1510	1	[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT']	81.15	0.946258278	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|burkina-faso|health-expenditure-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in The <location>Gambia</location> was <number>1,750.00</number> as of 2011 ."	Gambia	Gambia	gni_per_capita_in_ppp_dollars	1860	1	[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT']	1750	0.059139785	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|the-gambia|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Zambia</location> was <number>1,490.00</number> as of 2011 ."	Zambia	Zambia	gni_per_capita_in_ppp_dollars	1620	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	1490	0.080246914	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|zambia|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Yemen</location> was <number>2,170</number> as of 2011 ."	Yemen	Yemen	gni_per_capita_in_ppp_dollars	2180	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	2170	0.004587156	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|yemen|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Vietnam</location> was <number>3,250.00</number> as of 2011 ."	Vietnam	Vietnam	gni_per_capita_in_ppp_dollars	3440	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	3250	0.055232558	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|vietnam|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Venezuela</location> was <number>12,430</number> as of 2011 ."	Venezuela	Venezuela	gni_per_capita_in_ppp_dollars	13120	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	12430	0.052591463	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|venezuela|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Vanuatu</location> was <number>4,260</number> as of 2011 ."	Vanuatu	Vanuatu	gni_per_capita_in_ppp_dollars	4500	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	4260	0.053333333	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|vanuatu|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Uzbekistan</location> was <number>3,420</number> as of 2011 ."	Uzbekistan	Uzbekistan	gni_per_capita_in_ppp_dollars	3750	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	3420	0.088	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|uzbekistan|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Uruguay</location> was <number>14,640</number> as of 2011 ."	Uruguay	Uruguay	gni_per_capita_in_ppp_dollars	15570	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	14640	0.05973025	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|uruguay|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>United States</location> was <number>48,820</number> as of 2011 ."	United States	United States of America	gni_per_capita_in_ppp_dollars	50610	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	48820	0.035368504	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|united-states|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>United Kingdom</location> was <number>35,950</number> as of 2011 ."	United Kingdom	United Kingdom	gni_per_capita_in_ppp_dollars	36880	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	35950	0.02521692	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|united-kingdom|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>United Arab Emirates</location> was <number>47,890</number> as of 2011 ."	United Arab Emirates	United Arab Emirates	gni_per_capita_in_ppp_dollars	48220	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	47890	0.006843633	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|united-arab-emirates|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Ukraine</location> was <number>7,040</number> as of 2011 ."	Ukraine	Ukraine	gni_per_capita_in_ppp_dollars	7290	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	7040	0.034293553	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|ukraine|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Uganda</location> was <number>1,310.00</number> as of 2011 ."	Uganda	Uganda	gni_per_capita_in_ppp_dollars	1140	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	1310	0.149122807	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|uganda|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Turkmenistan</location> was <number>8,690</number> as of 2011 ."	Turkmenistan	Turkmenistan	gni_per_capita_in_ppp_dollars	9640	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	8690	0.098547718	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|turkmenistan|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Tunisia</location> was <number>8,850</number> as of 2011 ."	Tunisia	Tunisia	gni_per_capita_in_ppp_dollars	9360	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	8850	0.054487179	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|tunisia|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Trinidad and Tobago</location> was <number>24,350</number> as of 2010 ."	Trinidad and Tobago	Trinidad and Tobago	gni_per_capita_in_ppp_dollars	22400	3	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	24350	0.087053571	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|trinidad-and-tobago|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Tonga</location> was <number>5,000</number> as of 2011 ."	Tonga	Tonga	gni_per_capita_in_ppp_dollars	5140	1	"[u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	5000	0.027237354	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|tonga|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Togo</location> was <number>1,040.00</number> as of 2011 ."	Togo	Togo	gni_per_capita_in_ppp_dollars	920	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	1040	0.130434783	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|togo|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Thailand</location> was <number>8,360</number> as of 2011 ."	Thailand	Thailand	gni_per_capita_in_ppp_dollars	9430	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	8360	0.113467656	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|thailand|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Tajikistan</location> was <number>2,300.00</number> as of 2011 ."	Tajikistan	Tajikistan	gni_per_capita_in_ppp_dollars	2220	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	2300	0.036036036	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|tajikistan|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Syrian Arab Republic</location> was <number>5,080</number> as of 2010 ."	Syrian Arab Republic	Syria	gni_per_capita_in_ppp_dollars	5200	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	5080	0.023076923	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|syrian-arab-republic|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Switzerland</location> was <number>52,530</number> as of 2011 ."	Switzerland	Switzerland	gni_per_capita_in_ppp_dollars	56240	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	52530	0.065967283	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|switzerland|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Sweden</location> was <number>42,210</number> as of 2011 ."	Sweden	Sweden	gni_per_capita_in_ppp_dollars	44150	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	42210	0.04394111	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|sweden|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Swaziland</location> was <number>5,930</number> as of 2011 ."	Swaziland	Swaziland	gni_per_capita_in_ppp_dollars	4840	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	5930	0.225206612	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|swaziland|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Suriname</location> was <number>7,850</number> as of 2011 ."	Suriname	Suriname	gni_per_capita_in_ppp_dollars	8500	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	7850	0.076470588	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|suriname|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Sudan</location> was <number>2,120.00</number> as of 2011 ."	Sudan	Sudan	gni_per_capita_in_ppp_dollars	2030	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	2120	0.044334975	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|sudan|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>St. Vincent and the Grenadines</location> was <number>10,440</number> as of 2011 ."	St. Vincent and the Grenadines	Saint Vincent and the Grenadines	gni_per_capita_in_ppp_dollars	10810	1	"[u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	10440	0.034227567	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|st.-vincent-and-the-grenadines|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>St. Lucia</location> was <number>11,220</number> as of 2011 ."	St. Lucia	Saint Lucia	gni_per_capita_in_ppp_dollars	11020	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	11220	0.01814882	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|st.-lucia|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>St. Kitts and Nevis</location> was <number>16,470</number> as of 2011 ."	St. Kitts and Nevis	Saint Kitts and Nevis	gni_per_capita_in_ppp_dollars	17280	3	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	16470	0.046875	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|st.-kitts-and-nevis|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Sri Lanka</location> was <number>5,520.00</number> as of 2011 ."	Sri Lanka	Sri Lanka	gni_per_capita_in_ppp_dollars	6120	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	5520	0.098039216	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|sri-lanka|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>Spain</location> was <number>31,440</number> as of 2011 ."	Spain	Spain	gni_per_capita_in_ppp_dollars	32320	3	"[u'LOCATION_SLOT~-prep_in+*extend*$~dep+ppp~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	31440	0.027227723	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|spain|gni-per-capita.json
Y		"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in <location>South Africa</location> was <number>10,710</number> as of 2011 ."	South Africa	South Africa	gni_per_capita_in_ppp_dollars	11190	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubj+was~npadvmod+*extend*DATE~prep_as_of+NUMBER_SLOT', u'""capita"","","",""ppp"",""-lrb-"",""DATE"",""international"",""$"",""-rrb-"",""in"",LOCATION_SLOT,""was"",NUMBER_SLOT']"	10710	0.042895442	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|south-africa|gni-per-capita.json
