N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Madagascar</location> was last measured at <number>20454406616.95</number> in 2011 , according to the World Bank ."	Madagascar	Madagascar	gni_in_ppp_dollars	21178794693	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	20454406617	0.034203461	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|madagascar|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Mali</location> was last measured at <number>17401077761.81</number> in 2011 , according to the World Bank ."	Mali	Mali	gni_in_ppp_dollars	17163548455	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	17401077762	0.013839172	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|mali|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Mauritania</location> was last measured at <number>9105623199.42</number> in 2011 , according to the World Bank ."	Mauritania	Mauritania	gni_in_ppp_dollars	9569602448	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	9105623199	0.048484694	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|mauritania|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Montenegro</location> was last measured at <number>8606062900.12</number> in 2011 , according to the World Bank ."	Montenegro	Montenegro	gni_in_ppp_dollars	8654162319	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	8606062900	0.005557952	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|montenegro|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Morocco</location> was last measured at <number>163659210787.77</number> in 2011 , according to the World Bank ."	Morocco	Morocco	gni_in_ppp_dollars	1.67E+11	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	1.64E+11	0.017506399	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|morocco|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Mozambique</location> was last measured at <number>23499133235.11</number> in 2011 , according to the World Bank ."	Mozambique	Mozambique	gni_in_ppp_dollars	25720859707	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	23499133235	0.086378391	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|mozambique|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Namibia</location> was last measured at <number>15862655382.13</number> in 2011 , according to the World Bank ."	Namibia	Namibia	gni_in_ppp_dollars	16879684702	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	15862655382	0.060251678	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|namibia|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Nepal</location> was last measured at <number>38301642069.20</number> in 2011 , according to the World Bank ."	Nepal	Nepal	gni_in_ppp_dollars	41088560414	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	38301642069	0.067827111	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|nepal|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>New Zealand</location> was last measured at <number>131507519463.01</number> in 2010 , according to the World Bank ."	New Zealand	New Zealand	gni_in_ppp_dollars	1.32E+11	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	1.32E+11	0.00358538	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|new-zealand|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Papua New Guinea</location> was last measured at <number>18899195571.92</number> in 2011 , according to the World Bank ."	Papua New Guinea	Papua New Guinea	gni_in_ppp_dollars	19934921202	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	18899195572	0.051955341	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|papua-new-guinea|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Senegal</location> was last measured at <number>25287537119.90</number> in 2011 , according to the World Bank ."	Senegal	Senegal	gni_in_ppp_dollars	26323780629	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	25287537120	0.0393653	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|senegal|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Sierra Leone</location> was last measured at <number>5259635009.48</number> in 2011 , according to the World Bank ."	Sierra Leone	Sierra Leone	gni_in_ppp_dollars	8125419233	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	5259635009	0.352693706	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|sierra-leone|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Slovakia</location> was last measured at <number>132919954400.52</number> in 2011 , according to the World Bank ."	Slovakia	Slovakia	gni_in_ppp_dollars	1.34E+11	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	1.33E+11	0.008273997	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|slovakia|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Trinidad and Tobago</location> was last measured at <number>34939214275.99</number> in 2011 , according to the World Bank ."	Trinidad and Tobago	Trinidad and Tobago	gni_in_ppp_dollars	29957349125	4	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	34939214276	0.166298598	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|trinidad-and-tobago|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Turkmenistan</location> was last measured at <number>46888972325.22</number> in 2011 , according to the World Bank ."	Turkmenistan	Turkmenistan	gni_in_ppp_dollars	49869451990	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	46888972325	0.059765639	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|turkmenistan|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Uganda</location> was last measured at <number>46730051194.29</number> in 2011 , according to the World Bank ."	Uganda	Uganda	gni_in_ppp_dollars	41415418747	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	46730051194	0.128324972	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|uganda|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in <location>Ukraine</location> was last measured at <number>331392308627.48</number> in 2011 , according to the World Bank ."	Ukraine	Ukraine	gni_in_ppp_dollars	3.33E+11	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	3.31E+11	0.003466222	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|ukraine|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP ; PPP -LRB- US dollar -RRB- in the <location>United Arab Emirates</location> was last measured at <number>380512914081.71</number> in 2011 , according to the World Bank ."	United Arab Emirates	United Arab Emirates	gni_in_ppp_dollars	3.81E+11	2	"[u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+measured~prep_at+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+ppp~-nsubjpass+*extend*was~auxpass+measured~prep_at+NUMBER_SLOT']"	3.81E+11	7.62E-13	htmlPages2textPARSEDALL/http:||www.tradingeconomics.com|united-arab-emirates|gdp-ppp-us-dollar-wb-data.html.json
N		"GDP of <location><location><location><location><location>Equatorial Guinea</location></location></location></location></location> in 2012 was equal to 14.5 billion US dollars , ranked 120th in the world and was on par with GDP of Jamaica -LRB- 14.8 billion US dollars -RRB- , GDP of Congo -LRB- <number>14.8 billion</number> US dollars -RRB- , GDP of Mozambique -LRB- <number>14.6 billion</number> US dollars -RRB- , GDP of D.P.R. of Korea -LRB- 14.4 billion US dollars -RRB- , GDP of Botswana -LRB- <number>14.4 billion</number> US dollars -RRB- , GDP of Cambodia -LRB- <number>14 billion</number> US dollars -RRB- , GDP of Senegal -LRB- <number>14 billion</number> US dollars -RRB- ."	Equatorial Guinea	Equatorial Guinea	gni_in_ppp_dollars	13900860150	1	[u'LOCATION_SLOT~-prep_of+*extend*LOCATION~nn+gdp~-nsubj+was~prep_on+par~prep_with+gdp~appos+gdp~prep_of+LOCATION~dep+NUMBER_SLOT']	14800000000	0.064682318	htmlPages2textPARSEDALL/http:||kushnirs.org|macroeconomics|gdp|gdp_equatorial_guinea.html.json
N		"GDP of <location><location><location><location>Equatorial Guinea</location></location></location></location> in 2012 was equal to 14.5 billion US dollars , ranked 120th in the world and was on par with GDP of Jamaica -LRB- 14.8 billion US dollars -RRB- , GDP of Congo -LRB- 14.8 billion US dollars -RRB- , GDP of Mozambique -LRB- <number>14.6 billion</number> US dollars -RRB- , GDP of D.P.R. of Korea -LRB- 14.4 billion US dollars -RRB- , GDP of Botswana -LRB- <number>14.4 billion</number> US dollars -RRB- , GDP of Cambodia -LRB- <number>14 billion</number> US dollars -RRB- , GDP of Senegal -LRB- <number>14 billion</number> US dollars -RRB- ."	Equatorial Guinea	Equatorial Guinea	gni_in_ppp_dollars	13900860150	1	[u'LOCATION_SLOT~-prep_of+*extend*LOCATION~nn+gdp~-nsubj+was~prep_on+par~prep_with+gdp~appos+gdp~prep_of+LOCATION~dep+NUMBER_SLOT']	14000000000	0.007131922	htmlPages2textPARSEDALL/http:||kushnirs.org|macroeconomics|gdp|gdp_equatorial_guinea.html.json
N		"GDP of <location><location><location><location>United Arab Emirates</location></location></location></location> in 2012 was equal to 383.8 billion US dollars , ranked 30th in the world and was on par with GDP of Austria -LRB- 394.5 billion US dollars -RRB- , GDP of Thailand -LRB- <number>385.7 billion</number> US dollars -RRB- , GDP of South Africa -LRB- <number>384.3 billion</number> US dollars -RRB- , GDP of Venezuela -LRB- <number>382.4 billion</number> US dollars -RRB- , GDP of Colombia -LRB- <number>369.8 billion</number> US dollars -RRB- ."	United Arab Emirates	United Arab Emirates	gni_in_ppp_dollars	3.81E+11	1	[u'LOCATION_SLOT~-prep_of+*extend*LOCATION~nn+gdp~-nsubj+was~prep_on+par~prep_with+gdp~appos+gdp~prep_of+LOCATION~dep+NUMBER_SLOT']	3.86E+11	0.013631826	htmlPages2textPARSEDALL/http:||kushnirs.org|macroeconomics|gdp|gdp_united_arab_emirates.html.json
N		"GDP of <location><location><location>Equatorial Guinea</location></location></location> in 2012 was equal to 14.5 billion US dollars , ranked 120th in the world and was on par with GDP of Jamaica -LRB- 14.8 billion US dollars -RRB- , GDP of Congo -LRB- 14.8 billion US dollars -RRB- , GDP of Mozambique -LRB- <number>14.6 billion</number> US dollars -RRB- , GDP of D.P.R. of Korea -LRB- 14.4 billion US dollars -RRB- , GDP of Botswana -LRB- <number>14.4 billion</number> US dollars -RRB- , GDP of Cambodia -LRB- <number>14 billion</number> US dollars -RRB- , GDP of Senegal -LRB- 14 billion US dollars -RRB- ."	Equatorial Guinea	Equatorial Guinea	gni_in_ppp_dollars	13900860150	1	[u'LOCATION_SLOT~-prep_of+*extend*LOCATION~nn+gdp~-nsubj+was~prep_on+par~prep_with+gdp~appos+gdp~prep_of+LOCATION~dep+NUMBER_SLOT']	14400000000	0.03590712	htmlPages2textPARSEDALL/http:||kushnirs.org|macroeconomics|gdp|gdp_equatorial_guinea.html.json
N		"GDP of <location><location><location>United Arab Emirates</location></location></location> in 2012 was equal to 383.8 billion US dollars , ranked 30th in the world and was on par with GDP of Austria -LRB- 394.5 billion US dollars -RRB- , GDP of Thailand -LRB- 385.7 billion US dollars -RRB- , GDP of South Africa -LRB- <number>384.3 billion</number> US dollars -RRB- , GDP of Venezuela -LRB- <number>382.4 billion</number> US dollars -RRB- , GDP of Colombia -LRB- <number>369.8 billion</number> US dollars -RRB- ."	United Arab Emirates	United Arab Emirates	gni_in_ppp_dollars	3.81E+11	1	[u'LOCATION_SLOT~-prep_of+*extend*LOCATION~nn+gdp~-nsubj+was~prep_on+par~prep_with+gdp~appos+gdp~prep_of+LOCATION~dep+NUMBER_SLOT']	3.70E+11	0.028153878	htmlPages2textPARSEDALL/http:||kushnirs.org|macroeconomics|gdp|gdp_united_arab_emirates.html.json
