Health expenditure , total -LRB- % of GDP -RRB- in <location>Barbados</location> was <number>7.66</number> as of 2011 .	Barbados	Barbados	health_expenditure_as_percent_of_gdp	7.66	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	7.66	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|barbados|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Belarus</location> was <number>5.32</number> as of 2011 .	Belarus	Belarus	health_expenditure_as_percent_of_gdp	5.32	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	5.32	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|belarus|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Belgium</location> was <number>10.60</number> as of 2011 .	Belgium	Belgium	health_expenditure_as_percent_of_gdp	10.6	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	10.6	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|belgium|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Benin</location> was <number>4.57</number> as of 2011 .	Benin	Benin	health_expenditure_as_percent_of_gdp	4.57	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	4.57	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|benin|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Bhutan</location> was <number>4.07</number> as of 2011 .	Bhutan	Bhutan	health_expenditure_as_percent_of_gdp	4.07	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	4.07	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|bhutan|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Bosnia</location> and Herzegovina was <number>10.21</number> as of 2011 .	Bosnia	Bosnia and Herzegovina	health_expenditure_as_percent_of_gdp	10.21	4	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+*extend*%~dep+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	10.21	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|bosnia-and-herzegovina|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Botswana</location> was <number>5.06</number> as of 2011 .	Botswana	Botswana	health_expenditure_as_percent_of_gdp	5.06	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	5.06	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|botswana|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Brazil</location> was <number>8.90</number> as of 2011 .	Brazil	Brazil	health_expenditure_as_percent_of_gdp	8.9	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	8.9	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|brazil|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Brunei</location> was <number>2.46</number> as of 2011 .	Brunei	Brunei	health_expenditure_as_percent_of_gdp	2.46	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	2.46	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|brunei|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Bulgaria</location> was <number>7.27</number> as of 2011 .	Bulgaria	Bulgaria	health_expenditure_as_percent_of_gdp	7.27	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	7.27	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|bulgaria|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Burundi</location> was <number>8.73</number> as of 2011 .	Burundi	Burundi	health_expenditure_as_percent_of_gdp	8.73	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	8.73	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|burundi|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Cambodia</location> was <number>5.69</number> as of 2011 .	Cambodia	Cambodia	health_expenditure_as_percent_of_gdp	5.69	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	5.69	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|cambodia|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Canada</location> was <number>11.18</number> as of 2011 .	Canada	Canada	health_expenditure_as_percent_of_gdp	11.18	2	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	11.18	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|canada|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Cape Verde</location> was <number>4.76</number> as of 2011 .	Cape Verde	Cape Verde	health_expenditure_as_percent_of_gdp	4.76	2	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	4.76	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|cape-verde|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Central African Republic</location> was <number>3.79</number> as of 2011 .	Central African Republic	Central African Republic	health_expenditure_as_percent_of_gdp	3.79	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	3.79	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|central-african-republic|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Chad</location> was <number>4.28</number> as of 2011 .	Chad	Chad	health_expenditure_as_percent_of_gdp	4.28	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	4.28	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|chad|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Chile</location> was <number>7.46</number> as of 2011 .	Chile	Chile	health_expenditure_as_percent_of_gdp	7.46	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	7.46	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|chile|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Colombia</location> was <number>6.12</number> as of 2011 .	Colombia	Colombia	health_expenditure_as_percent_of_gdp	6.12	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	6.12	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|colombia|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Congo</location> was <number>2.45</number> as of 2011 .	Congo	Congo	health_expenditure_as_percent_of_gdp	2.45	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	2.45	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|congo|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Costa Rica</location> was <number>10.87</number> as of 2011 .	Costa Rica	Costa Rica	health_expenditure_as_percent_of_gdp	10.87	2	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	10.87	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|costa-rica|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Croatia</location> was <number>7.81</number> as of 2011 .	Croatia	Croatia	health_expenditure_as_percent_of_gdp	7.81	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	7.81	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|croatia|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Cyprus</location> was <number>7.41</number> as of 2011 .	Cyprus	Cyprus	health_expenditure_as_percent_of_gdp	7.41	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	7.41	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|cyprus|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Denmark</location> was <number>11.15</number> as of 2011 .	Denmark	Denmark	health_expenditure_as_percent_of_gdp	11.15	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	11.15	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|denmark|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Djibouti</location> was <number>7.87</number> as of 2011 .	Djibouti	Djibouti	health_expenditure_as_percent_of_gdp	7.87	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	7.87	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|djibouti|health-expenditure.json
Health expenditure , total -LRB- % of GDP -RRB- in <location>Dominica</location> was <number>5.87</number> as of 2011 .	Dominica	Dominica	health_expenditure_as_percent_of_gdp	5.87	3	[u'LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'*extend*health~nn+LOCATION_SLOT~-prep_in+total~-appos+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT', u'LOCATION_SLOT~-prep_in+total~-appos+*extend*DATE~prep_as_of+expenditure~-nsubj+was~npadvmod+NUMBER_SLOT']	5.87	0.0	htmlPages2textPARSEDALL/http:||www.indexmundi.com|facts|dominica|health-expenditure.json
