Y	Japan GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Japan</location> was worth <number>5960 billion</number> US dollars in 2012 .	Japan	Japan	gdp_nominal	5.87E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	5.96E+12	0.015824623	htmlPages2textPARSEDALL/http:||ieconomics.com|current-account-to-gdp-kyrgyzstan-japan.json
Y	Australia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Australia</location> was worth <number>1560.60 billion</number> US dollars in 2013 .	Australia	Australia	gdp_nominal	1.38E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.56E+12	0.1274828	htmlPages2textPARSEDALL/http:||ieconomics.com|current-account-to-gdp-rwanda-australia.json
Y	Ethiopia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Ethiopia</location> was worth <number>46.87 billion</number> US dollars in 2013 .	Ethiopia	Ethiopia	gdp_nominal	31708848033	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	46870000000	0.478136322	htmlPages2textPARSEDALL/http:||ieconomics.com|ethiopia.json
Y	Germany GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Germany</location> was worth <number>3634.82 billion</number> US dollars in 2013 .	Germany	Germany	gdp_nominal	3.60E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.63E+12	0.009438556	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	France GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>France</location> was worth <number>2734.95 billion</number> US dollars in 2013 .	France	France	gdp_nominal	2.77E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.73E+12	0.013733027	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	United Kingdom GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Kingdom</location> was worth <number>2522.26 billion</number> US dollars in 2013 .	United Kingdom	United Kingdom	gdp_nominal	2.45E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.52E+12	0.031427039	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	Russia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Russia</location> was worth <number>2096.78 billion</number> US dollars in 2013 .	Russia	Russia	gdp_nominal	1.86E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.10E+12	0.128654444	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	Canada GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Canada</location> was worth <number>1825.10 billion</number> US dollars in 2013 .	Canada	Canada	gdp_nominal	1.74E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.83E+12	0.0512943	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	South Korea GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>South Korea</location> was worth <number>1304.55 billion</number> US dollars in 2013 .	South Korea	South Korea	gdp_nominal	1.12E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.30E+12	0.168692535	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	Indonesia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Indonesia</location> was worth <number>868.35 billion</number> US dollars in 2013 .	Indonesia	Indonesia	gdp_nominal	8.47E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	8.68E+11	0.025409656	htmlPages2textPARSEDALL/http:||ieconomics.com|gambia-gdp.json
Y	Angola GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Angola</location> was worth <number>121.70 billion</number> US dollars in 2013 .	Angola	Angola	gdp_nominal	1.01E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.22E+11	0.205069668	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-angola-euro-area.json
Y	Angola GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Angola</location> was worth <number>121.70 billion</number> US dollars in 2013 .	Angola	Angola	gdp_nominal	1.01E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.22E+11	0.205069668	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-angola-united-sates.json
Y	United States GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United States</location> was worth <number>16800 billion</number> US dollars in 2013 .	United States	United States of America	gdp_nominal	1.57E+13	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.68E+13	0.071100683	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-angola-united-sates.json
Y	Australia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Australia</location> was worth <number>1560.60 billion</number> US dollars in 2013 .	Australia	Australia	gdp_nominal	1.38E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.56E+12	0.1274828	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-angola-united-sates.json
Y	Iran GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Iran</location> was worth <number>368.90 billion</number> US dollars in 2013 .	Iran	Iran	gdp_nominal	4.82E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.69E+11	0.235353253	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-angola-united-sates.json
Y	Saudi Arabia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Saudi Arabia</location> was worth <number>745.27 billion</number> US dollars in 2013 .	Saudi Arabia	Saudi Arabia	gdp_nominal	5.77E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	7.45E+11	0.292023217	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-annual-growth-rate-saudi-arabia-china.json
Y	Saudi Arabia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Saudi Arabia</location> was worth <number>745.27 billion</number> US dollars in 2013 .	Saudi Arabia	Saudi Arabia	gdp_nominal	5.77E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	7.45E+11	0.292023217	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-annual-growth-rate-saudi-arabia-euro-area.json
Y	Argentina GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Argentina</location> was worth <number>611.76 billion</number> US dollars in 2013 .	Argentina	Argentina	gdp_nominal	4.46E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	6.12E+11	0.37169434	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-argentina-china.json
Y	Germany GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Germany</location> was worth <number>3634.82 billion</number> US dollars in 2013 .	Germany	Germany	gdp_nominal	3.60E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.63E+12	0.009438556	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-germany-australia.json
Y	Australia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Australia</location> was worth <number>1560.60 billion</number> US dollars in 2013 .	Australia	Australia	gdp_nominal	1.38E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.56E+12	0.1274828	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-germany-australia.json
Y	Japan GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Japan</location> was worth <number>5960 billion</number> US dollars in 2012 .	Japan	Japan	gdp_nominal	5.87E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	5.96E+12	0.015824623	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-india-japan.json
Y	India GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>India</location> was worth <number>1876.80 billion</number> US dollars in 2013 .	India	India	gdp_nominal	1.84E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.88E+12	0.018892508	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-india-japan.json
Y	United Kingdom GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Kingdom</location> was worth <number>2522.26 billion</number> US dollars in 2013 .	United Kingdom	United Kingdom	gdp_nominal	2.45E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.52E+12	0.031427039	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-kazakhstan-united-kingdom.json
Y	Kazakhstan GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Kazakhstan</location> was worth <number>224.41 billion</number> US dollars in 2013 .	Kazakhstan	Kazakhstan	gdp_nominal	1.86E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.24E+11	0.205219595	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-kazakhstan-united-kingdom.json
Y	Malaysia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Malaysia</location> was worth <number>312.44 billion</number> US dollars in 2013 .	Malaysia	Malaysia	gdp_nominal	2.79E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.12E+11	0.121178276	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-malaysia-australia.json
Y	Australia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Australia</location> was worth <number>1560.60 billion</number> US dollars in 2013 .	Australia	Australia	gdp_nominal	1.38E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.56E+12	0.1274828	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-malaysia-australia.json
Y	Australia GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Australia</location> was worth <number>1560.60 billion</number> US dollars in 2013 .	Australia	Australia	gdp_nominal	1.38E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.56E+12	0.1274828	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-philippines-australia.json
Y	Philippines GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Philippines</location> was worth <number>272.02 billion</number> US dollars in 2013 .	Philippines	Philippines	gdp_nominal	2.25E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.72E+11	0.210303361	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-philippines-australia.json
Y	United Kingdom GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Kingdom</location> was worth <number>2522.26 billion</number> US dollars in 2013 .	United Kingdom	United Kingdom	gdp_nominal	2.45E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.52E+12	0.031427039	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-south-korea-united-kingdom.json
Y	South Korea GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>South Korea</location> was worth <number>1304.55 billion</number> US dollars in 2013 .	South Korea	South Korea	gdp_nominal	1.12E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.30E+12	0.168692535	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-south-korea-united-kingdom.json
Y	Thailand GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Thailand</location> was worth <number>387.25 billion</number> US dollars in 2013 .	Thailand	Thailand	gdp_nominal	3.46E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.87E+11	0.120355257	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-thailand-japan.json
Y	Japan GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Japan</location> was worth <number>5960 billion</number> US dollars in 2012 .	Japan	Japan	gdp_nominal	5.87E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	5.96E+12	0.015824623	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-thailand-japan.json
Y	Vietnam GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Vietnam</location> was worth <number>171.39 billion</number> US dollars in 2013 .	Vietnam	Vietnam	gdp_nominal	1.24E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.71E+11	0.382616007	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-growth-rate-vietnam-china.json
Y	United Kingdom GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Kingdom</location> was worth <number>2522.26 billion</number> US dollars in 2013 .	United Kingdom	United Kingdom	gdp_nominal	2.45E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.52E+12	0.031427039	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-mauritania-united-kingdom.json
Y	Japan GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Japan</location> was worth <number>5960 billion</number> US dollars in 2012 .	Japan	Japan	gdp_nominal	5.87E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	5.96E+12	0.015824623	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-morocco-japan.json
Y	Morocco GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Morocco</location> was worth <number>104.37 billion</number> US dollars in 2013 .	Morocco	Morocco	gdp_nominal	1.00E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.04E+11	0.041398489	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-morocco-japan.json
Y	Oman GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Oman</location> was worth <number>80.57 billion</number> US dollars in 2013 .	Oman	Oman	gdp_nominal	71781535039	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	80570000000	0.122433505	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-oman-united-sates.json
Y	United States GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United States</location> was worth <number>16800 billion</number> US dollars in 2013 .	United States	United States of America	gdp_nominal	1.57E+13	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.68E+13	0.071100683	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-oman-united-sates.json
Y	Japan GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Japan</location> was worth <number>5960 billion</number> US dollars in 2012 .	Japan	Japan	gdp_nominal	5.87E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	5.96E+12	0.015824623	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-oman-united-sates.json
Y	Germany GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Germany</location> was worth <number>3634.82 billion</number> US dollars in 2013 .	Germany	Germany	gdp_nominal	3.60E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.63E+12	0.009438556	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-oman-united-sates.json
Y	Canada GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Canada</location> was worth <number>1825.10 billion</number> US dollars in 2013 .	Canada	Canada	gdp_nominal	1.74E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.83E+12	0.0512943	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-canada-united-states.json
Y	United States GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United States</location> was worth <number>16800 billion</number> US dollars in 2013 .	United States	United States of America	gdp_nominal	1.57E+13	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.68E+13	0.071100683	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-canada-united-states.json
Y	Netherlands GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Netherlands</location> was worth <number>800.17 billion</number> US dollars in 2013 .	Netherlands	Netherlands	gdp_nominal	8.36E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	8.00E+11	0.043152938	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-ppp-netherlands-united-sates.json
Y	United Arab Emirates GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Arab Emirates</location> was worth <number>383.80 billion</number> US dollars in 2012 .	United Arab Emirates	United Arab Emirates	gdp_nominal	3.60E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	3.84E+11	0.065385835	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-ppp-united-arab-emirates-china.json
Y	United Kingdom GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Kingdom</location> was worth <number>2522.26 billion</number> US dollars in 2013 .	United Kingdom	United Kingdom	gdp_nominal	2.45E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.52E+12	0.031427039	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-ppp-zambia-united-kingdom.json
Y	United Kingdom GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in the <location>United Kingdom</location> was worth <number>2522.26 billion</number> US dollars in 2013 .	United Kingdom	United Kingdom	gdp_nominal	2.45E+12	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	2.52E+12	0.031427039	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-senegal-united-kingdom.json
Y	Ukraine GDP 题 - 题 The Gross Domestic Product -LRB- GDP -RRB- in <location>Ukraine</location> was worth <number>177.43 billion</number> US dollars in 2013 .	Ukraine	Ukraine	gdp_nominal	1.65E+11	1	[u'LOCATION_SLOT~-prep_in+product~-nsubj+worth~dep+*extend*gdp~appos+dollars~num+NUMBER_SLOT']	1.77E+11	0.073738929	htmlPages2textPARSEDALL/http:||ieconomics.com|gdp-per-capita-ukraine-china.json
