Y		"<location>Angola</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>233.06</number> , Index , 2005 = 100"	Angola	Angola	consumer_price_index	233.06	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	233.06	0	htmlPages2textPARSEDALL/http:||www.orkii.com|angola|consumer-price-index-2005-100.json
Y		"<location>Armenia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>144.55</number> , Index , 2005 = 100"	Armenia	Armenia	consumer_price_index	144.55	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	144.55	0	htmlPages2textPARSEDALL/http:||www.orkii.com|armenia|consumer-price-index-2005-100.json
Y		"<location>Australia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>121.81</number> , Index , 2005 = 100"	Australia	Australia	consumer_price_index	121.81	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	121.81	0	htmlPages2textPARSEDALL/http:||www.orkii.com|australia|consumer-price-index-2005-100.json
Y		"<location>Austria</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>115.86</number> , Index , 2005 = 100"	Austria	Austria	consumer_price_index	115.86	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	115.86	0	htmlPages2textPARSEDALL/http:||www.orkii.com|austria|consumer-price-index-2005-100.json
Y		"<location>Azerbaijan</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>178.58</number> , Index , 2005 = 100"	Azerbaijan	Azerbaijan	consumer_price_index	178.58	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	178.58	0	htmlPages2textPARSEDALL/http:||www.orkii.com|azerbaijan|consumer-price-index-2005-100.json
Y		"<location>Bangladesh</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>174.08</number> , Index , 2005 = 100"	Bangladesh	Bangladesh	consumer_price_index	174.08	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	174.08	0	htmlPages2textPARSEDALL/http:||www.orkii.com|bangladesh|consumer-price-index-2005-100.json
Y		"<location>Barbados</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>151.42</number> , Index , 2005 = 100"	Barbados	Barbados	consumer_price_index	151.42	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	151.42	0	htmlPages2textPARSEDALL/http:||www.orkii.com|barbados|consumer-price-index-2005-100.json
Y		"<location>Belarus</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>395.63</number> , Index , 2005 = 100"	Belarus	Belarus	consumer_price_index	395.63	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	395.63	0	htmlPages2textPARSEDALL/http:||www.orkii.com|belarus|consumer-price-index-2005-100.json
Y		"<location>Belgium</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>117.77</number> , Index , 2005 = 100"	Belgium	Belgium	consumer_price_index	117.77	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	117.77	0	htmlPages2textPARSEDALL/http:||www.orkii.com|belgium|consumer-price-index-2005-100.json
Y		"<location>Belize</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>115.66</number> , Index , 2005 = 100"	Belize	Belize	consumer_price_index	115.66	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	115.66	0	htmlPages2textPARSEDALL/http:||www.orkii.com|belize|consumer-price-index-2005-100.json
Y		"<location>Benin</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>130.05</number> , Index , 2005 = 100"	Benin	Benin	consumer_price_index	130.05	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	130.05	0	htmlPages2textPARSEDALL/http:||www.orkii.com|benin|consumer-price-index-2005-100.json
Y		"<location>Bhutan</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>161.31</number> , Index , 2005 = 100"	Bhutan	Bhutan	consumer_price_index	161.31	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	161.31	0	htmlPages2textPARSEDALL/http:||www.orkii.com|bhutan|consumer-price-index-2005-100.json
Y		"<location>Bolivia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>157.24</number> , Index , 2005 = 100"	Bolivia	Bolivia	consumer_price_index	157.24	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	157.24	0	htmlPages2textPARSEDALL/http:||www.orkii.com|bolivia|consumer-price-index-2005-100.json
Y		"<location>Botswana</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>181.42</number> , Index , 2005 = 100"	Botswana	Botswana	consumer_price_index	181.42	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	181.42	0	htmlPages2textPARSEDALL/http:||www.orkii.com|botswana|consumer-price-index-2005-100.json
Y		"<location>Brazil</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>141.27</number> , Index , 2005 = 100"	Brazil	Brazil	consumer_price_index	141.27	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	141.27	0	htmlPages2textPARSEDALL/http:||www.orkii.com|brazil|consumer-price-index-2005-100.json
Y		"<location>Brunei Darussalam</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>107.29</number> , Index , 2005 = 100"	Brunei Darussalam	Brunei	consumer_price_index	107.29	10	"[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*index~dep+consumer~dep+NUMBER_SLOT', u'*extend*DATE~appos+LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*DATE~num+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT+*extend*MISC~appos', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*index~dep+consumer~dep+NUMBER_SLOT', u'*extend*DATE~appos+LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*DATE~num+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT+*extend*MISC~appos']"	107.29	0	htmlPages2textPARSEDALL/http:||www.orkii.com|brunei-darussalam|consumer-price-index-2005-100.json
Y		"<location>Bulgaria</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>147.54</number> , Index , 2005 = 100"	Bulgaria	Bulgaria	consumer_price_index	147.54	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	147.54	0	htmlPages2textPARSEDALL/http:||www.orkii.com|bulgaria|consumer-price-index-2005-100.json
Y		"<location>Burundi</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>211.40</number> , Index , 2005 = 100"	Burundi	Burundi	consumer_price_index	211.4	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	211.4	0	htmlPages2textPARSEDALL/http:||www.orkii.com|burundi|consumer-price-index-2005-100.json
Y		"<location>Cameroon</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>123.58</number> , Index , 2005 = 100"	Cameroon	Cameroon	consumer_price_index	123.58	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	123.58	0	htmlPages2textPARSEDALL/http:||www.orkii.com|cameroon|consumer-price-index-2005-100.json
Y		"<location>Chile</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>107.95</number> , Index , 2005 = 100"	Chile	Chile	consumer_price_index	107.95	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	107.95	0	htmlPages2textPARSEDALL/http:||www.orkii.com|chile|consumer-price-index-2005-100.json
Y		"<location>Colombia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>133.93</number> , Index , 2005 = 100"	Colombia	Colombia	consumer_price_index	133.93	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	133.93	0	htmlPages2textPARSEDALL/http:||www.orkii.com|colombia|consumer-price-index-2005-100.json
Y		"<location>Croatia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>123.23</number> , Index , 2005 = 100"	Croatia	Croatia	consumer_price_index	123.23	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	123.23	0	htmlPages2textPARSEDALL/http:||www.orkii.com|croatia|consumer-price-index-2005-100.json
Y		"<location>Cyprus</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>119.36</number> , Index , 2005 = 100"	Cyprus	Cyprus	consumer_price_index	119.36	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	119.36	0	htmlPages2textPARSEDALL/http:||www.orkii.com|cyprus|consumer-price-index-2005-100.json
Y		"<location>Czech Republic</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>121.10</number> , Index , 2005 = 100"	Czech Republic	Czech Republic	consumer_price_index	121.1	10	"[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*index~dep+consumer~dep+NUMBER_SLOT', u'*extend*DATE~appos+LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*DATE~num+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT+*extend*MISC~appos', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*index~dep+consumer~dep+NUMBER_SLOT', u'*extend*DATE~appos+LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*DATE~num+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT+*extend*MISC~appos']"	121.1	0	htmlPages2textPARSEDALL/http:||www.orkii.com|czech-republic|consumer-price-index-2005-100.json
Y		"<location>Denmark</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>116.89</number> , Index , 2005 = 100"	Denmark	Denmark	consumer_price_index	116.89	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	116.89	0	htmlPages2textPARSEDALL/http:||www.orkii.com|denmark|consumer-price-index-2005-100.json
Y		"<location>Djibouti</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>144.74</number> , Index , 2005 = 100"	Djibouti	Djibouti	consumer_price_index	144.74	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	144.74	0	htmlPages2textPARSEDALL/http:||www.orkii.com|djibouti|consumer-price-index-2005-100.json
Y		"<location>Dominican Republic</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>153.26</number> , Index , 2005 = 100"	Dominican Republic	Dominican Republic	consumer_price_index	153.26	10	"[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*index~dep+consumer~dep+NUMBER_SLOT', u'*extend*DATE~appos+LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*DATE~num+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT+*extend*MISC~appos', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*index~dep+consumer~dep+NUMBER_SLOT', u'*extend*DATE~appos+LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+*extend*DATE~num+consumer~dep+NUMBER_SLOT', u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT+*extend*MISC~appos']"	153.26	0	htmlPages2textPARSEDALL/http:||www.orkii.com|dominican-republic|consumer-price-index-2005-100.json
Y		"<location>Dominica</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>120.76</number> , Index , 2005 = 100"	Dominica	Dominica	consumer_price_index	120.76	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	120.76	0	htmlPages2textPARSEDALL/http:||www.orkii.com|dominica|consumer-price-index-2005-100.json
Y		"<location>Ecuador</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>136.59</number> , Index , 2005 = 100"	Ecuador	Ecuador	consumer_price_index	136.59	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	136.59	0	htmlPages2textPARSEDALL/http:||www.orkii.com|ecuador|consumer-price-index-2005-100.json
Y		"<location>Estonia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>137.92</number> , Index , 2005 = 100"	Estonia	Estonia	consumer_price_index	137.92	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	137.92	0	htmlPages2textPARSEDALL/http:||www.orkii.com|estonia|consumer-price-index-2005-100.json
Y		"<location>Ethiopia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>366.69</number> , Index , 2005 = 100"	Ethiopia	Ethiopia	consumer_price_index	366.69	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	366.69	0	htmlPages2textPARSEDALL/http:||www.orkii.com|ethiopia|consumer-price-index-2005-100.json
Y		"<location>Fiji</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>143.57</number> , Index , 2005 = 100"	Fiji	Fiji	consumer_price_index	143.57	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	143.57	0	htmlPages2textPARSEDALL/http:||www.orkii.com|fiji|consumer-price-index-2005-100.json
Y		"<location>Finland</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>116.60</number> , Index , 2005 = 100"	Finland	Finland	consumer_price_index	116.6	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	116.6	0	htmlPages2textPARSEDALL/http:||www.orkii.com|finland|consumer-price-index-2005-100.json
Y		"<location>France</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>112.25</number> , Index , 2005 = 100"	France	France	consumer_price_index	112.25	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	112.25	0	htmlPages2textPARSEDALL/http:||www.orkii.com|france|consumer-price-index-2005-100.json
Y		"<location>Gabon</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>117.15</number> , Index , 2005 = 100"	Gabon	Gabon	consumer_price_index	117.15	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	117.15	0	htmlPages2textPARSEDALL/http:||www.orkii.com|gabon|consumer-price-index-2005-100.json
Y		"<location>Georgia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>153.68</number> , Index , 2005 = 100"	Georgia	Georgia	consumer_price_index	153.68	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	153.68	0	htmlPages2textPARSEDALL/http:||www.orkii.com|georgia|consumer-price-index-2005-100.json
Y		"<location>Germany</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>112.62</number> , Index , 2005 = 100"	Germany	Germany	consumer_price_index	112.62	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	112.62	0	htmlPages2textPARSEDALL/http:||www.orkii.com|germany|consumer-price-index-2005-100.json
Y		"<location>Greece</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>122.93</number> , Index , 2005 = 100"	Greece	Greece	consumer_price_index	122.93	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	122.93	0	htmlPages2textPARSEDALL/http:||www.orkii.com|greece|consumer-price-index-2005-100.json
Y		"<location>Guatemala</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>147.82</number> , Index , 2005 = 100"	Guatemala	Guatemala	consumer_price_index	147.82	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	147.82	0	htmlPages2textPARSEDALL/http:||www.orkii.com|guatemala|consumer-price-index-2005-100.json
Y		"<location>Guinea-Bissau</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>127.44</number> , Index , 2005 = 100"	Guinea-Bissau	Guinea-Bissau	consumer_price_index	127.44	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	127.44	0	htmlPages2textPARSEDALL/http:||www.orkii.com|guinea-bissau|consumer-price-index-2005-100.json
Y		"<location>Guinea</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>331.03</number> , Index , 2005 = 100"	Guinea	Guinea	consumer_price_index	331.03	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	331.03	0	htmlPages2textPARSEDALL/http:||www.orkii.com|guinea|consumer-price-index-2005-100.json
Y		"<location>Guyana</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>146.12</number> , Index , 2005 = 100"	Guyana	Guyana	consumer_price_index	146.12	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	146.12	0	htmlPages2textPARSEDALL/http:||www.orkii.com|guyana|consumer-price-index-2005-100.json
Y		"<location>Haiti</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>172.60</number> , Index , 2005 = 100"	Haiti	Haiti	consumer_price_index	172.6	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	172.6	0	htmlPages2textPARSEDALL/http:||www.orkii.com|haiti|consumer-price-index-2005-100.json
Y		"<location>Honduras</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>156.02</number> , Index , 2005 = 100"	Honduras	Honduras	consumer_price_index	156.02	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	156.02	0	htmlPages2textPARSEDALL/http:||www.orkii.com|honduras|consumer-price-index-2005-100.json
Y		"<location>Hungary</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>142.83</number> , Index , 2005 = 100"	Hungary	Hungary	consumer_price_index	142.83	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	142.83	0	htmlPages2textPARSEDALL/http:||www.orkii.com|hungary|consumer-price-index-2005-100.json
Y		"<location>Iceland</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>163.08</number> , Index , 2005 = 100"	Iceland	Iceland	consumer_price_index	163.08	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	163.08	0	htmlPages2textPARSEDALL/http:||www.orkii.com|iceland|consumer-price-index-2005-100.json
Y		"<location>Indonesia</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>159.96</number> , Index , 2005 = 100"	Indonesia	Indonesia	consumer_price_index	159.96	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	159.96	0	htmlPages2textPARSEDALL/http:||www.orkii.com|indonesia|consumer-price-index-2005-100.json
Y		"<location>Israel</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>119.86</number> , Index , 2005 = 100"	Israel	Israel	consumer_price_index	119.86	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	119.86	0	htmlPages2textPARSEDALL/http:||www.orkii.com|israel|consumer-price-index-2005-100.json
Y		"<location>Japan</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>99.27</number> , Index , 2005 = 100"	Japan	Japan	consumer_price_index	99.27	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	99.27	0	htmlPages2textPARSEDALL/http:||www.orkii.com|japan|consumer-price-index-2005-100.json
Y		"<location>Kazakhstan</location> Consumer price index -LRB- 2005 = 100 -RRB- 2012 : <number>184.47</number> , Index , 2005 = 100"	Kazakhstan	Kazakhstan	consumer_price_index	184.47	1	[u'LOCATION_SLOT~-nn+consumer~dep+NUMBER_SLOT']	184.47	0	htmlPages2textPARSEDALL/http:||www.orkii.com|kazakhstan|consumer-price-index-2005-100.json
