Y		27 Fertility Rate բ $ `` <location>Eritrea</location> <number>5.05</number>	Eritrea	Eritrea	fertility_rate	4.366	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	5.05	0.15666514	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		28 Fertility Rate բ $ `` <location>Kenya</location> <number>4.96</number>	Kenya	Kenya	fertility_rate	4.68	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	4.96	0.05982906	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		29 Fertility Rate բ $ `` <location>Togo</location> <number>4.80</number>	Togo	Togo	fertility_rate	3.985	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	4.8	0.204516939	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		31 Fertility Rate բ $ `` <location>Gambia</location> <number>4.70</number>	Gambia	Gambia	fertility_rate	4.814	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	4.7	0.023680931	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		36 Fertility Rate բ $ `` <location>Mauritania</location> <number>4.37</number>	Mauritania	Mauritania	fertility_rate	4.464	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	4.37	0.021057348	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		39 Fertility Rate բ $ `` <location>Iraq</location> <number>4.26</number>	Iraq	Iraq	fertility_rate	4.702	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	4.26	0.094002552	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		41 Fertility Rate բ $ `` <location>Guatemala</location> <number>4.15</number>	Guatemala	Guatemala	fertility_rate	3.922	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	4.15	0.058133605	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		47 Fertility Rate բ $ `` <location>Tonga</location> <number>3.83</number>	Tonga	Tonga	fertility_rate	3.861	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.83	0.008029008	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		49 Fertility Rate բ $ `` <location>Vanuatu</location> <number>3.74</number>	Vanuatu	Vanuatu	fertility_rate	3.82	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.74	0.020942408	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		52 Fertility Rate բ $ `` <location>Pakistan</location> <number>3.52</number>	Pakistan	Pakistan	fertility_rate	3.423	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.52	0.028337715	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		53 Fertility Rate բ $ `` <location>Bolivia</location> <number>3.50</number>	Bolivia	Bolivia	fertility_rate	3.294	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.5	0.062537948	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		54 Fertility Rate բ $ `` <location>Swaziland</location> <number>3.45</number>	Swaziland	Swaziland	fertility_rate	3.286	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.45	0.049908704	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		58 Fertility Rate բ $ `` <location>Tajikistan</location> <number>3.35</number>	Tajikistan	Tajikistan	fertility_rate	3.24	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.35	0.033950617	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		60 Fertility Rate բ $ `` <location>Nepal</location> <number>3.28</number>	Nepal	Nepal	fertility_rate	2.658	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.28	0.234010534	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		63 Fertility Rate բ $ `` <location>Laos</location> <number>3.21</number>	Laos	Laos	fertility_rate	2.658	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.21	0.207674944	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		64 Fertility Rate բ $ `` <location>Namibia</location> <number>3.19</number>	Namibia	Namibia	fertility_rate	3.15	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.19	0.012698413	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		68 Fertility Rate բ $ `` <location>Paraguay</location> <number>3.08</number>	Paraguay	Paraguay	fertility_rate	2.911	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.08	0.058055651	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		69 Fertility Rate բ $ `` <location>Syria</location> <number>3.08</number>	Syria	Syria	fertility_rate	2.934	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	3.08	0.049761418	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		72 Fertility Rate բ $ `` <location>Belize</location> <number>2.93</number>	Belize	Belize	fertility_rate	2.79	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.93	0.050179211	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		73 Fertility Rate բ $ `` <location>Botswana</location> <number>2.90</number>	Botswana	Botswana	fertility_rate	2.696	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.9	0.075667656	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		77 Fertility Rate բ $ `` <location>India</location> <number>2.81</number>	India	India	fertility_rate	2.589	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.81	0.085361143	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		78 Fertility Rate բ $ `` <location>Nicaragua</location> <number>2.76</number>	Nicaragua	Nicaragua	fertility_rate	2.573	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.76	0.072677808	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		81 Fertility Rate բ $ `` <location>Libya</location> <number>2.72</number>	Libya	Libya	fertility_rate	2.502	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.72	0.087130296	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		87 Fertility Rate բ $ `` <location>Malaysia</location> <number>2.60</number>	Malaysia	Malaysia	fertility_rate	2.607	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.6	0.002685079	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		88 Fertility Rate բ $ `` <location>Ecuador</location> <number>2.58</number>	Ecuador	Ecuador	fertility_rate	2.443	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.58	0.056078592	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		90 Fertility Rate բ $ `` <location>Venezuela</location> <number>2.55</number>	Venezuela	Venezuela	fertility_rate	2.49	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.55	0.024096386	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		93 Fertility Rate բ $ `` <location>Turkmenistan</location> <number>2.50</number>	Turkmenistan	Turkmenistan	fertility_rate	2.363	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.5	0.057977148	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		94 Fertility Rate բ $ `` <location>Uzbekistan</location> <number>2.49</number>	Uzbekistan	Uzbekistan	fertility_rate	2.499	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.49	0.003601441	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		95 Fertility Rate բ $ `` <location>Kyrgyzstan</location> <number>2.48</number>	Kyrgyzstan	Kyrgyzstan	fertility_rate	2.898	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.48	0.144237405	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		98 Fertility Rate բ $ `` <location>Algeria</location> <number>2.38</number>	Algeria	Algeria	fertility_rate	2.217	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.38	0.073522779	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		99 Fertility Rate բ $ `` <location>Morocco</location> <number>2.38</number>	Morocco	Morocco	fertility_rate	2.242	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.38	0.061552186	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		101 Fertility Rate բ $ `` <location>Guyana</location> <number>2.33</number>	Guyana	Guyana	fertility_rate	2.234	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.33	0.042972247	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		102 Fertility Rate բ $ `` <location>Kazakhstan</location> <number>2.31</number>	Kazakhstan	Kazakhstan	fertility_rate	2.59	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.31	0.108108108	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		105 Fertility Rate բ $ `` <location>Brunei</location> <number>2.29</number>	Brunei	Brunei	fertility_rate	2.017	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.29	0.135349529	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		106 Fertility Rate բ $ `` <location>Bahrain</location> <number>2.29</number>	Bahrain	Bahrain	fertility_rate	2.501	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.29	0.084366253	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		108 Fertility Rate բ $ `` <location>Argentina</location> <number>2.25</number>	Argentina	Argentina	fertility_rate	2.196	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.25	0.024590164	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		109 Fertility Rate բ $ `` <location>Colombia</location> <number>2.22</number>	Colombia	Colombia	fertility_rate	2.1	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.22	0.057142857	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		113 Fertility Rate բ $ `` <location>Bhutan</location> <number>2.19</number>	Bhutan	Bhutan	fertility_rate	2.332	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.19	0.060891938	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		114 Fertility Rate բ $ `` <location>Kuwait</location> <number>2.18</number>	Kuwait	Kuwait	fertility_rate	2.295	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.18	0.050108932	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		116 Fertility Rate բ $ `` <location>Indonesia</location> <number>2.18</number>	Indonesia	Indonesia	fertility_rate	2.09	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.18	0.043062201	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		124 Fertility Rate բ $ `` <location>Myanmar</location> <number>2.07</number>	Myanmar	Myanmar	fertility_rate	1.976	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.07	0.04757085	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		125 Fertility Rate բ $ `` <location>Albania</location> <number>2.06</number>	Albania	Albania	fertility_rate	1.523	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.06	0.352593565	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		127 Fertility Rate բ $ `` <location>Iceland</location> <number>2.05</number>	Iceland	Iceland	fertility_rate	2.2	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	2.05	0.068181818	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		133 Fertility Rate բ $ `` <location>Chile</location> <number>1.94</number>	Chile	Chile	fertility_rate	1.849	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.94	0.049215792	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		134 Fertility Rate բ $ `` <location>Tunisia</location> <number>1.93</number>	Tunisia	Tunisia	fertility_rate	2.04	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.93	0.053921569	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		136 Fertility Rate բ $ `` <location>Brazil</location> <number>1.90</number>	Brazil	Brazil	fertility_rate	1.811	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.9	0.049144119	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		137 Fertility Rate բ $ `` <location>France</location> <number>1.89</number>	France	France	fertility_rate	2	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.89	0.055	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		139 Fertility Rate բ $ `` <location>Mongolia</location> <number>1.87</number>	Mongolia	Mongolia	fertility_rate	2.494	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.87	0.250200481	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		140 Fertility Rate բ $ `` <location>Mauritius</location> <number>1.86</number>	Mauritius	Mauritius	fertility_rate	1.47	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.86	0.265306122	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		142 Fertility Rate բ $ `` <location>North Korea</location> <number>1.85</number>	North Korea	North Korea	fertility_rate	2.01	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.85	0.07960199	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		143 Fertility Rate բ $ `` <location>Thailand</location> <number>1.85</number>	Thailand	Thailand	fertility_rate	1.559	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.85	0.186658114	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		144 Fertility Rate բ $ `` <location>Norway</location> <number>1.85</number>	Norway	Norway	fertility_rate	1.95	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.85	0.051282051	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		145 Fertility Rate բ $ `` <location>Montenegro</location> <number>1.83</number>	Montenegro	Montenegro	fertility_rate	1.644	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.83	0.113138686	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		149 Fertility Rate բ $ `` <location>Azerbaijan</location> <number>1.82</number>	Azerbaijan	Azerbaijan	fertility_rate	2.3	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.82	0.208695652	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		150 Fertility Rate բ $ `` <location>Denmark</location> <number>1.80</number>	Denmark	Denmark	fertility_rate	1.87	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.8	0.037433155	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		152 Fertility Rate բ $ `` <location>Serbia</location> <number>1.79</number>	Serbia	Serbia	fertility_rate	1.4	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.79	0.278571429	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		153 Fertility Rate բ $ `` <location>Australia</location> <number>1.79</number>	Australia	Australia	fertility_rate	1.92	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.79	0.067708333	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		157 Fertility Rate բ $ `` <location>Belgium</location> <number>1.65</number>	Belgium	Belgium	fertility_rate	1.84	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.65	0.10326087	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		158 Fertility Rate բ $ `` <location>Trinidad and Tobago</location> <number>1.64</number>	Trinidad and Tobago	Trinidad and Tobago	fertility_rate	1.637	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.64	0.001832621	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		160 Fertility Rate բ $ `` <location>Canada</location> <number>1.53</number>	Canada	Canada	fertility_rate	1.677	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.53	0.08765653	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		163 Fertility Rate բ $ `` <location>Estonia</location> <number>1.49</number>	Estonia	Estonia	fertility_rate	1.63	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.49	0.085889571	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		164 Fertility Rate բ $ `` <location>Portugal</location> <number>1.46</number>	Portugal	Portugal	fertility_rate	1.32	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.46	0.106060606	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		165 Fertility Rate բ $ `` <location>Macedonia</location> <number>1.43</number>	Macedonia	Republic of Macedonia	fertility_rate	1.411	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.43	0.013465627	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		168 Fertility Rate բ $ `` <location>Austria</location> <number>1.42</number>	Austria	Austria	fertility_rate	1.44	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.42	0.013888889	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		169 Fertility Rate բ $ `` <location>Spain</location> <number>1.41</number>	Spain	Spain	fertility_rate	1.39	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.41	0.014388489	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		170 Fertility Rate բ $ `` <location>Georgia</location> <number>1.41</number>	Georgia	Georgia	fertility_rate	1.555	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.41	0.093247588	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		171 Fertility Rate բ $ `` <location>Germany</location> <number>1.41</number>	Germany	Germany	fertility_rate	1.39	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.41	0.014388489	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
Y		172 Fertility Rate բ $ `` <location>Moldova</location> <number>1.40</number>	Moldova	Moldova	fertility_rate	1.466	1	"[u'""NUMBER"",""fertility"",""rate"",""\xe2"",""MONEY"",""MONEY"",LOCATION_SLOT,NUMBER_SLOT']"	1.4	0.045020464	htmlPages2textPARSEDALL/http:||fertility-central.com|fertility-rate|.json
